"cutoff.CI" "cutoff.robust75" "cutoff.robust99" "power.CI" "power.robust75" "power.robust99" "stat" "upper" "breed"
3.45092783593763 3.75157889288109 3.36988470528719 0.166666666666667 0.166666666666667 0.166666666666667 "Md.default" TRUE "maltese"
3.60875262924236 3.80062585943782 3.51003191170326 0.166666666666667 0.166666666666667 0.166666666666667 "Hd.default" TRUE "maltese"
15.006146756465 25.4792984990067 30.4220679722173 0.333333333333333 0 0 "Kd.default" TRUE "maltese"
0.295427625101361 0.689254356595899 0.824139349087962 0.333333333333333 0 0 "Nd.default" TRUE "maltese"
4.54512755319051 3.31859696343945 4.68955598201809 0 0.666666666666667 0 "Md.mcd.subset.75" TRUE "maltese"
4.61616996527079 3.42907104882277 4.76583860201494 0 0.666666666666667 0 "Hd.mcd.subset.75" TRUE "maltese"
24.0242689615449 17.9396088212446 25.6194761095629 0 0.666666666666667 0 "Kd.mcd.subset.75" TRUE "maltese"
1.63546110043478 0.780733373556541 1.84117386831414 0 0.666666666666667 0 "Nd.mcd.subset.75" TRUE "maltese"
3.97433372767041 3.55184961822499 3.82267006276709 0.166666666666667 0.333333333333333 0.166666666666667 "Md.mcd.subset.99" TRUE "maltese"
4.1808235826955 3.5604934620457 4.11060222818628 0.166666666666667 0.5 0.166666666666667 "Hd.mcd.subset.99" TRUE "maltese"
24.0242689615449 17.9396088212446 25.6194761095629 0 0.666666666666667 0 "Kd.mcd.subset.99" TRUE "maltese"
1.45965582065251 0.755329989491801 1.57771350100349 0 0.5 0 "Nd.mcd.subset.99" TRUE "maltese"
1.3e-05 7e-06 7e-06 0.166666666666667 0 0 "win51_pi" FALSE "maltese"
0.587736 -0.225978 -0.357365 0.333333333333333 0.166666666666667 0.166666666666667 "win51_TajD" FALSE "maltese"
2.02531 2.1381 2.67873 0 0 0 "unstd_iHS" TRUE "miniature_schnauzer"
0.7136 0.8856 0.8856 0.4 0 0 "win51_H12" TRUE "miniature_schnauzer"
1 1 1 0 0 0 "pcs.default" TRUE "miniature_schnauzer"
0.762140052046897 1.87180217690159 1.87180217690159 0 0 0 "Hcd.default" TRUE "miniature_schnauzer"
3.15009633221759 3.57758162618836 3.37154234454349 0.2 0.2 0.2 "Md.default" TRUE "miniature_schnauzer"
3.30955065507911 3.61156848907099 3.52102200179919 0.2 0.2 0.2 "Hd.default" TRUE "miniature_schnauzer"
14.4828361907257 24.3999520971952 25.6630905463934 0.2 0 0 "Kd.default" TRUE "miniature_schnauzer"
0.288022850408236 0.671084380673642 0.656691511764875 0.2 0 0 "Nd.default" TRUE "miniature_schnauzer"
3.50304262346103 3.37341123731929 4.06361953679309 0.2 0.2 0 "Md.mcd.subset.75" TRUE "miniature_schnauzer"
3.61857753120105 3.51276130270678 4.13877827740944 0.2 0.2 0 "Hd.mcd.subset.75" TRUE "miniature_schnauzer"
17.5742985623596 18.4177423305392 20.3643805522699 0.2 0.2 0 "Kd.mcd.subset.75" TRUE "miniature_schnauzer"
0.6600034211357 0.852128785526852 1.26953004595031 0.2 0 0 "Nd.mcd.subset.75" TRUE "miniature_schnauzer"
3.34559084097132 3.44535600129089 3.58948853394825 0.2 0.2 0.2 "Md.mcd.subset.99" TRUE "miniature_schnauzer"
3.51898056899667 3.54087274998006 3.82324248684098 0.2 0.2 0.2 "Hd.mcd.subset.99" TRUE "miniature_schnauzer"
18.0089845080822 19.0335544910528 21.6806933040655 0.2 0.2 0 "Kd.mcd.subset.99" TRUE "miniature_schnauzer"
0.638261084594059 0.783012915339291 1.15312480420857 0.2 0.2 0 "Nd.mcd.subset.99" TRUE "miniature_schnauzer"
8e-06 1e-06 1e-06 0.2 0 0 "win51_pi" FALSE "miniature_schnauzer"
-0.593505 -2.093179 -1.768912 0 0 0 "win51_TajD" FALSE "miniature_schnauzer"
2.02377 1.91622 2.62254 0 0 0 "unstd_iHS" TRUE "newfoundland"
0.568 0.6808 0.7168 0.333333333333333 0.333333333333333 0.333333333333333 "win51_H12" TRUE "newfoundland"
1 1 1 0 0 0 "pcs.default" TRUE "newfoundland"
0.916290731874155 1.6094379124341 1.6094379124341 0 0 0 "Hcd.default" TRUE "newfoundland"
3.27005110443223 3.62159827626938 3.37059449727209 0.333333333333333 0.333333333333333 0.333333333333333 "Md.default" TRUE "newfoundland"
3.42350157773729 3.71887346287226 3.52899859527965 0.333333333333333 0.333333333333333 0.333333333333333 "Hd.default" TRUE "newfoundland"
14.738047775416 22.5381970890888 22.9534071257451 0.333333333333333 0 0 "Kd.default" TRUE "newfoundland"
0.291176271558659 0.594040485636262 0.646847748457894 0 0 0 "Nd.default" TRUE "newfoundland"
3.89304432745017 3.3910852592212 4.59562395854535 0.333333333333333 0.333333333333333 0 "Md.mcd.subset.75" TRUE "newfoundland"
3.99043705494022 3.50010361277091 4.66627764080528 0.333333333333333 0.333333333333333 0 "Hd.mcd.subset.75" TRUE "newfoundland"
19.4378046596439 17.9562764794627 24.0648937719211 0.333333333333333 0.333333333333333 0 "Kd.mcd.subset.75" TRUE "newfoundland"
1.04681508485712 0.620584509863942 1.82818267924982 0 0.666666666666667 0 "Nd.mcd.subset.75" TRUE "newfoundland"
3.57199282244402 3.5273061615991 3.78061352984991 0.333333333333333 0.333333333333333 0.333333333333333 "Md.mcd.subset.99" TRUE "newfoundland"
3.76311756866657 3.61062307838196 4.07424008423042 0.333333333333333 0.333333333333333 0.333333333333333 "Hd.mcd.subset.99" TRUE "newfoundland"
20.1169958980146 18.5175758746004 26.0036543011643 0.333333333333333 0.333333333333333 0 "Kd.mcd.subset.99" TRUE "newfoundland"
0.968150805430019 0.59809960372679 1.57171267807065 0 0.666666666666667 0 "Nd.mcd.subset.99" TRUE "newfoundland"
1.1e-05 5e-06 6e-06 0.333333333333333 0 0 "win51_pi" FALSE "newfoundland"
0.190463 -0.870756 -0.870756 0.333333333333333 0 0 "win51_TajD" FALSE "newfoundland"
1.5164 1.32138 1.95767 0.25 0.5 0 "unstd_iHS" TRUE "papillon"
0.3552 0.4328 0.456 0.25 0 0 "win51_H12" TRUE "papillon"
1 1 1 0 0 0 "pcs.default" TRUE "papillon"
0.816641254011843 1.6094379124341 1.6094379124341 0.75 0 0 "Hcd.default" TRUE "papillon"
3.32837674122487 3.66071437110815 3.35631737296873 0.5 0.5 0.5 "Md.default" TRUE "papillon"
3.4915690173649 3.72773534459875 3.5366876546185 0.5 0.5 0.5 "Hd.default" TRUE "papillon"
14.9242618825607 21.7805624218205 32.614928699172 0.75 0.25 0 "Kd.default" TRUE "papillon"
0.2925687430936 0.590354251651266 0.889336776354971 0.75 0 0 "Nd.default" TRUE "papillon"
4.21824651050558 3.38233216883005 5.11303035873923 0.5 0.75 0.25 "Md.mcd.subset.75" TRUE "papillon"
4.30722146526351 3.48657466060181 5.16572295116701 0.5 0.75 0.25 "Hd.mcd.subset.75" TRUE "papillon"
20.7620576714076 17.4876145752664 26.3753877577078 0.5 0.75 0.25 "Kd.mcd.subset.75" TRUE "papillon"
1.3796392442534 0.708782726569158 2.3820195766074 0.5 0.75 0.25 "Nd.mcd.subset.75" TRUE "papillon"
3.75031145434276 3.58181902944406 3.81852404462757 0.5 0.5 0.5 "Md.mcd.subset.99" TRUE "papillon"
3.9351818738177 3.59888076954677 4.1647113542369 0.5 0.75 0.5 "Hd.mcd.subset.99" TRUE "papillon"
21.588805132127 17.8668869551206 28.5639838405845 0.5 0.75 0.25 "Kd.mcd.subset.99" TRUE "papillon"
1.19369346983223 0.696342150228578 1.86834865830389 0.5 0.75 0.25 "Nd.mcd.subset.99" TRUE "papillon"
1.3e-05 7e-06 7e-06 0.25 0 0 "win51_pi" FALSE "papillon"
0.811719 -0.017766 -0.025177 0.75 0.25 0.25 "win51_TajD" FALSE "papillon"
1.59408 1.36998 2.0476 0.25 0.25 0.25 "unstd_iHS" TRUE "poodle"
0.3688 0.4328 0.464 0.5 0.25 0.25 "win51_H12" TRUE "poodle"
1 1 1 0 0 0 "pcs.default" TRUE "poodle"
0.828270985332509 1.6094379124341 1.6094379124341 0.25 0 0 "Hcd.default" TRUE "poodle"
3.29196886612115 3.66921860965712 3.36129759228337 0.25 0.25 0.25 "Md.default" TRUE "poodle"
3.44826185326818 3.73855392063952 3.49393931700662 0.25 0.25 0.25 "Hd.default" TRUE "poodle"
14.947308184215 22.5042911108493 28.6473948253017 0.25 0.25 0 "Kd.default" TRUE "poodle"
0.289849932281632 0.58865731132864 0.768620223405127 0.25 0.25 0 "Nd.default" TRUE "poodle"
4.33800375751666 3.38117995742281 5.12598937221852 0.25 0.5 0.25 "Md.mcd.subset.75" TRUE "poodle"
4.41975585944656 3.48153468128698 5.17582022754718 0.25 0.5 0.25 "Hd.mcd.subset.75" TRUE "poodle"
21.3146620705778 17.9760136610647 26.3917948189807 0.25 0.25 0.25 "Kd.mcd.subset.75" TRUE "poodle"
1.47546900536431 0.959478087510203 2.34877886560452 0.25 0.25 0.25 "Nd.mcd.subset.75" TRUE "poodle"
3.76251905241354 3.58565148190932 3.86154238472951 0.25 0.25 0.25 "Md.mcd.subset.99" TRUE "poodle"
3.9782501325368 3.59848892176044 4.19082429013372 0.25 0.25 0.25 "Hd.mcd.subset.99" TRUE "poodle"
22.2371647268976 18.505307420847 28.5917140360125 0.25 0.25 0.25 "Kd.mcd.subset.99" TRUE "poodle"
1.29590491731965 0.969905997175767 1.83985081463875 0.25 0.25 0.25 "Nd.mcd.subset.99" TRUE "poodle"
1.4e-05 8e-06 7e-06 0 0 0 "win51_pi" FALSE "poodle"
0.826144 -0.039301 -0.122807 0.25 0 0 "win51_TajD" FALSE "poodle"
2.24004 2.42934 2.95097 0 0 0 "unstd_iHS" TRUE "rottweiler"
0.7768 0.9608 0.9608 0.666666666666667 0 0 "win51_H12" TRUE "rottweiler"
1 1 1 0 0 0 "pcs.default" TRUE "rottweiler"
0.809784084285706 1.6094379124341 1.6094379124341 0.666666666666667 0 0 "Hcd.default" TRUE "rottweiler"
3.18787815449271 3.81086103408329 3.39160005077973 0.666666666666667 0.333333333333333 0.666666666666667 "Md.default" TRUE "rottweiler"
3.31531318999695 3.84541597522468 3.5676765171357 0.666666666666667 0.333333333333333 0.666666666666667 "Hd.default" TRUE "rottweiler"
15.6880280128125 53.9785191042374 124.804169917348 0.666666666666667 0 0 "Kd.default" TRUE "rottweiler"
0.275372429211561 0.671715593242884 1.08552931853446 0.666666666666667 0 0 "Nd.default" TRUE "rottweiler"
3.47229040987388 3.53917168323496 3.98868396279751 0.666666666666667 0.666666666666667 0.333333333333333 "Md.mcd.subset.75" TRUE "rottweiler"
3.56866580860057 3.60292467282244 4.04781409140355 0.666666666666667 0.666666666666667 0.333333333333333 "Hd.mcd.subset.75" TRUE "rottweiler"
17.1750956558112 18.8303104086463 20.6606371526876 0.666666666666667 0.666666666666667 0.333333333333333 "Kd.mcd.subset.75" TRUE "rottweiler"
0.606164951810597 0.673439110665832 1.11588121587041 0.666666666666667 0.666666666666667 0.333333333333333 "Nd.mcd.subset.75" TRUE "rottweiler"
3.34766591951498 3.71056596023323 3.5677310583584 0.666666666666667 0.666666666666667 0.666666666666667 "Md.mcd.subset.99" TRUE "rottweiler"
3.48823761100022 3.71848719911769 3.76983097870189 0.666666666666667 0.666666666666667 0.666666666666667 "Hd.mcd.subset.99" TRUE "rottweiler"
17.1750956558112 18.8303104086463 20.6606371526876 0.666666666666667 0.666666666666667 0.333333333333333 "Kd.mcd.subset.99" TRUE "rottweiler"
0.585352719395799 0.677089164702211 1.09595648275241 0.666666666666667 0.666666666666667 0.333333333333333 "Nd.mcd.subset.99" TRUE "rottweiler"
9e-06 4e-06 4e-06 0.666666666666667 0 0 "win51_pi" FALSE "rottweiler"
-0.217531 -1.069462 -1.479844 0.666666666666667 0.666666666666667 0.666666666666667 "win51_TajD" FALSE "rottweiler"
1.8463 1.92268 2.40673 0 0 0 "unstd_iHS" TRUE "saint_bernard"
0.6464 0.6304 0.7784 1 1 1 "win51_H12" TRUE "saint_bernard"
1 1 1 0 0 0 "pcs.default" TRUE "saint_bernard"
0.723918839226699 1.50407739677627 1.6094379124341 1 0 0 "Hcd.default" TRUE "saint_bernard"
3.28550509733839 3.74004828393682 3.3565171762875 1 1 1 "Md.default" TRUE "saint_bernard"
3.4458401996031 3.81060962010523 3.50885496273886 1 1 1 "Hd.default" TRUE "saint_bernard"
14.5179996974335 25.1899757016258 26.6623171019013 1 0 0 "Kd.default" TRUE "saint_bernard"
0.285650525733334 0.692444342056227 0.740900626704965 1 0 0 "Nd.default" TRUE "saint_bernard"
3.97079234559179 3.40496430604367 4.31936473279705 1 1 1 "Md.mcd.subset.75" TRUE "saint_bernard"
4.05886009204032 3.5036474421798 4.42056469768083 1 1 1 "Hd.mcd.subset.75" TRUE "saint_bernard"
20.667982304089 18.3805207637523 24.1349398903787 1 1 1 "Kd.mcd.subset.75" TRUE "saint_bernard"
1.11236394598497 0.747941899057951 1.53165627493621 1 1 1 "Nd.mcd.subset.75" TRUE "saint_bernard"
3.56596216512962 3.67682151082887 3.66598094575799 1 1 1 "Md.mcd.subset.99" TRUE "saint_bernard"
3.77202927811688 3.68369743143454 3.94659197114649 1 1 1 "Hd.mcd.subset.99" TRUE "saint_bernard"
21.7798482804175 19.1003254175326 26.2545305369061 1 1 1 "Kd.mcd.subset.99" TRUE "saint_bernard"
1.01467794012202 0.722720140705787 1.36087118648873 1 1 1 "Nd.mcd.subset.99" TRUE "saint_bernard"
1.1e-05 4e-06 4e-06 1 0 0 "win51_pi" FALSE "saint_bernard"
0.174973 -0.645415 -1.057461 1 1 1 "win51_TajD" FALSE "saint_bernard"
2.17172 2.40166 2.88299 0 0 0 "unstd_iHS" TRUE "shetland_sheepdog"
0.7448 0.9608 0.9608 0 0 0 "win51_H12" TRUE "shetland_sheepdog"
1 1 1 0 0 0 "pcs.default" TRUE "shetland_sheepdog"
0.840077061679381 1.6094379124341 1.6094379124341 0 0 0 "Hcd.default" TRUE "shetland_sheepdog"
3.24804326514594 3.5362114929456 3.37484406414582 0 0 0 "Md.default" TRUE "shetland_sheepdog"
3.36222547932622 3.6212284044248 3.52258676671281 0 0 0 "Hd.default" TRUE "shetland_sheepdog"
16.3885704257149 48.6497906621905 58.6774303300144 0 0 0 "Kd.default" TRUE "shetland_sheepdog"
0.286806421348021 0.638551617987433 0.703374816180864 0 0 0 "Nd.default" TRUE "shetland_sheepdog"
3.51367166698373 3.41194203841485 3.92725634632583 0 0 0 "Md.mcd.subset.75" TRUE "shetland_sheepdog"
3.61947975900066 3.51436127081903 4.00082808829652 0 0 0 "Hd.mcd.subset.75" TRUE "shetland_sheepdog"
17.5765767625671 17.9077049348841 20.0370517309512 0 0 0 "Kd.mcd.subset.75" TRUE "shetland_sheepdog"
0.602352876411926 0.649857136949337 1.08263782788179 0 0 0 "Nd.mcd.subset.75" TRUE "shetland_sheepdog"
3.42552440805943 3.52810491390723 3.60504268259977 0 0 0 "Md.mcd.subset.99" TRUE "shetland_sheepdog"
3.56810557209542 3.58781842605725 3.78562593077684 0 0 0 "Hd.mcd.subset.99" TRUE "shetland_sheepdog"
17.5765767625671 17.9077049348841 20.0370517309512 0 0 0 "Kd.mcd.subset.99" TRUE "shetland_sheepdog"
0.59340646207858 0.660657534186568 1.01385593888412 0 0 0 "Nd.mcd.subset.99" TRUE "shetland_sheepdog"
8e-06 2e-06 2e-06 0 0 0 "win51_pi" FALSE "shetland_sheepdog"
-0.554137 -1.798442 -1.986897 0 0 0 "win51_TajD" FALSE "shetland_sheepdog"
1.69561 1.65304 2.20072 0 0 0 "unstd_iHS" TRUE "shih_tzu"
0.5016 0.584 0.6488 0.666666666666667 0.5 0.166666666666667 "win51_H12" TRUE "shih_tzu"
1 1 1 0 0 0 "pcs.default" TRUE "shih_tzu"
1.10903398413052 1.50407739677627 1.6094379124341 0.5 0 0 "Hcd.default" TRUE "shih_tzu"
3.31326808535199 3.51142561731699 3.36081780988655 0.333333333333333 0.333333333333333 0.333333333333333 "Md.default" TRUE "shih_tzu"
3.46631178707744 3.59618928109666 3.54306709029575 0.5 0.333333333333333 0.333333333333333 "Hd.default" TRUE "shih_tzu"
14.9867467512724 31.941999244331 31.941999244331 0.666666666666667 0 0 "Kd.default" TRUE "shih_tzu"
0.300250376308816 0.869844856492825 0.869844856492825 0.5 0 0 "Nd.default" TRUE "shih_tzu"
3.9478058702697 3.31492589485462 4.44957231850238 0.333333333333333 0.5 0.333333333333333 "Md.mcd.subset.75" TRUE "shih_tzu"
4.03677646230956 3.4233092789289 4.50555202129034 0.333333333333333 0.5 0.333333333333333 "Hd.mcd.subset.75" TRUE "shih_tzu"
19.6853554833241 18.035239865425 22.3116399093692 0.333333333333333 0.5 0.333333333333333 "Kd.mcd.subset.75" TRUE "shih_tzu"
1.07034977997754 0.884117026020204 1.6017796276 0.333333333333333 0.5 0.166666666666667 "Nd.mcd.subset.75" TRUE "shih_tzu"
3.66630039879108 3.45040836002327 3.71279344034114 0.333333333333333 0.5 0.333333333333333 "Md.mcd.subset.99" TRUE "shih_tzu"
3.84522693424303 3.5114178544615 3.97385845280068 0.333333333333333 0.5 0.333333333333333 "Hd.mcd.subset.99" TRUE "shih_tzu"
20.3899417700077 18.5879332644081 23.7373038571143 0.333333333333333 0.5 0.333333333333333 "Kd.mcd.subset.99" TRUE "shih_tzu"
0.993988469937951 0.912013522947075 1.40097761795965 0.333333333333333 0.5 0.333333333333333 "Nd.mcd.subset.99" TRUE "shih_tzu"
1.2e-05 5e-06 5e-06 0.666666666666667 0 0 "win51_pi" FALSE "shih_tzu"
0.308796 -0.47084 -0.703643 0.5 0.166666666666667 0.166666666666667 "win51_TajD" FALSE "shih_tzu"
1.85126 1.72339 2.38671 0 0 0 "unstd_iHS" TRUE "vizsla"
0.4992 0.6 0.6352 1 0.666666666666667 0.333333333333333 "win51_H12" TRUE "vizsla"
1 1 1 0 0 0 "pcs.default" TRUE "vizsla"
1.08458075786385 1.79175946922806 1.79175946922806 0 0 0 "Hcd.default" TRUE "vizsla"
3.2862240500972 3.67937733707821 3.36083805511627 1 0.666666666666667 1 "Md.default" TRUE "vizsla"
3.44501530937761 3.75252048839576 3.5344108044263 1 0.666666666666667 1 "Hd.default" TRUE "vizsla"
14.7263624690334 21.7442971972556 24.999025789445 1 0 0 "Kd.default" TRUE "vizsla"
0.291575216751583 0.6218147824526 0.699629231706772 0.666666666666667 0 0 "Nd.default" TRUE "vizsla"
3.95676629671333 3.41235047447601 4.64692106822461 0.333333333333333 1 0 "Md.mcd.subset.75" TRUE "vizsla"
4.05035098943689 3.52191336057408 4.70753552672101 0.666666666666667 1 0 "Hd.mcd.subset.75" TRUE "vizsla"
19.8928620803389 18.4158167660548 24.275235825791 0.333333333333333 1 0 "Kd.mcd.subset.75" TRUE "vizsla"
1.11539666565007 0.773774699806048 1.89058585015879 0 1 0 "Nd.mcd.subset.75" TRUE "vizsla"
3.64373792150454 3.61501972610382 3.72279736332748 1 1 1 "Md.mcd.subset.99" TRUE "vizsla"
3.82693257289671 3.65576078197104 4.01722298740093 1 1 0.666666666666667 "Hd.mcd.subset.99" TRUE "vizsla"
20.6514000739537 19.1706290960287 26.3139928833784 0.333333333333333 1 0 "Kd.mcd.subset.99" TRUE "vizsla"
1.01345083059324 0.704135588268015 1.59794636129935 0.333333333333333 1 0 "Nd.mcd.subset.99" TRUE "vizsla"
1.2e-05 5e-06 5e-06 0.666666666666667 0 0 "win51_pi" FALSE "vizsla"
0.53314 -0.397014 -0.466084 0.333333333333333 0 0 "win51_TajD" FALSE "vizsla"
1.41766 1.40561 1.82342 0.2 0.2 0 "unstd_iHS" TRUE "yorkshire_terrier"
0.4288 0.4576 0.5424 0.2 0.2 0.2 "win51_H12" TRUE "yorkshire_terrier"
1 1 1 0 0 0 "pcs.default" TRUE "yorkshire_terrier"
1.05315255789474 1.38629436111989 1.44691898293633 0 0 0 "Hcd.default" TRUE "yorkshire_terrier"
3.35844617840691 3.68497869800805 3.37009813903058 0.2 0.2 0.2 "Md.default" TRUE "yorkshire_terrier"
3.50391416341506 3.7548633678045 3.5579145559877 0.2 0.2 0.2 "Hd.default" TRUE "yorkshire_terrier"
14.7823760030885 27.8459752502725 29.4306181812271 0.2 0 0 "Kd.default" TRUE "yorkshire_terrier"
0.292612700070138 0.749547371736005 0.761253216803315 0.6 0 0 "Nd.default" TRUE "yorkshire_terrier"
4.09369368567259 3.354305604866 4.407672838304 0.4 0.4 0.4 "Md.mcd.subset.75" TRUE "yorkshire_terrier"
4.18359074719612 3.46048497522794 4.46481424034037 0.4 0.4 0.4 "Hd.mcd.subset.75" TRUE "yorkshire_terrier"
20.5261275083381 17.8563826426799 23.2403829448824 0.4 0.4 0.2 "Kd.mcd.subset.75" TRUE "yorkshire_terrier"
1.21268020013945 0.867762682657991 1.64398178279028 0.4 0.4 0.4 "Nd.mcd.subset.75" TRUE "yorkshire_terrier"
3.68177244836724 3.58241542685036 3.72194766185748 0.4 0.4 0.4 "Md.mcd.subset.99" TRUE "yorkshire_terrier"
3.8752695249243 3.59849531547983 3.96077634938716 0.4 0.4 0.4 "Hd.mcd.subset.99" TRUE "yorkshire_terrier"
21.3477741822377 18.2980957123016 24.7199737803982 0.4 0.4 0.4 "Kd.mcd.subset.99" TRUE "yorkshire_terrier"
1.10720687997234 0.896784483754409 1.44842035976325 0.4 0.4 0.4 "Nd.mcd.subset.99" TRUE "yorkshire_terrier"
1.2e-05 5e-06 5e-06 0 0 0 "win51_pi" FALSE "yorkshire_terrier"
0.456022 -0.430767 -0.528479 0.2 0.2 0.2 "win51_TajD" FALSE "yorkshire_terrier"
