"","filename","Comparison1","Comparison2","ScatterDiff","LocationDiff"
"145","2R_R30_1351142986_950_10_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.99",1151.60691033447,0.451057400054676
"146","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",1282.29718030943,0.228095204878173
"147","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.00698914337749645,0.0386502012195818
"148","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.0880395463744115,0.0152167797329651
"149","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",1282.29718030943,0.228095204878173
"150","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",1281.22106617492,0.439956280152319
"151","2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.99",1303.54048938264,0.35828055881477
"152","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","All",2153.64744327303,0.295016460637706
"153","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.493013988133706,0.0604937516058399
"154","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.0552653350326582,0.0215936363266
"155","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","Neutral",2153.64744327303,0.295016460637706
"156","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.75",2090.25542217808,0.619475664511388
"157","2R_R60_1351142954_453_2_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.99",2175.4388537585,0.475891344889664
"158","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",772.717764705697,0.192828345057194
"159","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.00721664597783662,0.0461794687636637
"160","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.117509582515476,0.0197934587235096
"161","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",772.717764705697,0.192828345057194
"162","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",773.126894767905,0.420148071909656
"163","2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.99",791.814090183752,0.334256176994143
"164","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","All",1390.65510041896,0.255825697239001
"165","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.538357774621889,0.0436386218896916
"166","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.0408161967523598,0.019624402622495
"167","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","Neutral",1390.65510041896,0.255825697239001
"168","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.75",1337.18700205824,0.506977543248209
"169","2R_R60_1351142970_988_6_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.99",1405.66767459244,0.416200855285153
"170","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",952.391056939112,0.212998423904737
"171","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.192510770499059,0.0411626037397085
"172","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.0495267076610187,0.0182739582225437
"173","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",952.391056939112,0.212998423904737
"174","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",926.08182803198,0.433274977654763
"175","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.99",966.128238767617,0.35453566585505
"176","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","All",1844.00364977271,0.301289721072226
"177","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",1.09986705571186,0.0374311472558069
"178","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.99",0.00393116259995811,0.0173722610991956
"179","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","Neutral",1844.00364977271,0.301289721072226
"180","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.75",1755.84218864075,0.546660790356911
